ID,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
2806,Mercedes-Benz,11999.0,other,215,2.2,Diesel,yes,2007,Vito
2498,Toyota,28600.0,crossover,66,2.2,Diesel,yes,2013,Rav 4
3681,Audi,3300.0,vagon,300,2.5,Diesel,no,1999,A6
4329,Mercedes-Benz,7300.0,van,207,2.2,Diesel,yes,2003,Vito
403,Mercedes-Benz,17999.0,other,38,2.0,Petrol,yes,2009,CLC 200
3364,Mercedes-Benz,8000.0,other,245,2.2,Diesel,yes,2004,Vito
3683,Renault,11300.0,vagon,160,1.5,Diesel,yes,2011,Laguna
3225,Toyota,20900.0,crossover,69,2.7,Petrol,yes,2008,Land Cruiser Prado
2391,Volkswagen,23500.0,crossover,48,2.0,Diesel,yes,2012,Tiguan
3508,Toyota,20711.0,vagon,0,1.6,Petrol,yes,2016,Auris
976,Volkswagen,9800.0,van,196,1.6,Diesel,yes,2011,Caddy
3796,BMW,7100.0,sedan,313,2.0,Gas,yes,1997,520
2463,Toyota,12000.0,sedan,133,2.4,Gas,yes,2008,Camry
212,BMW,4599.0,sedan,267,2.0,Gas,yes,1991,520
1393,Mercedes-Benz,27300.0,sedan,144,2.14,Diesel,yes,2011,E-Class
2827,Toyota,46500.0,other,4,3.0,Diesel,yes,2016,Hilux
2017,BMW,66200.0,crossover,70,3.0,Diesel,yes,2014,X5
975,Toyota,27500.0,crossover,85,4.0,Petrol,yes,2007,Land Cruiser Prado
2522,Toyota,195000.0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200
590,Volkswagen,6200.0,sedan,161,4.2,Gas,no,2004,Phaeton
1934,Toyota,9500.0,hatch,103,1.6,Petrol,yes,2008,Auris
3548,Mercedes-Benz,7700.0,sedan,230,2.0,Petrol,yes,2001,C-Class
2576,Volkswagen,17777.0,van,250,2.0,Diesel,yes,2010,T6 (Transporter)
1714,Toyota,20000.0,crossover,250,4.2,Diesel,yes,2000,Land Cruiser 100
3111,BMW,5500.0,sedan,249,,Other,yes,1995,530
1870,Toyota,10500.0,sedan,185,1.6,Petrol,yes,2008,Corolla
1494,Volkswagen,17900.0,van,188,2.5,Diesel,yes,2008,Multivan
2949,Volkswagen,55555.0,van,63,2.0,Diesel,yes,2013,Multivan
3398,Renault,7750.0,van,70,1.5,Diesel,yes,2014,Kangoo
1058,Audi,12800.0,sedan,217,1.8,Petrol,yes,2007,A4
2011,Volkswagen,3350.0,hatch,122,1.4,Petrol,yes,1993,Golf III
3300,Volkswagen,10900.0,sedan,273,2.0,Petrol,yes,2006,Passat B6
137,Toyota,32900.0,crossover,82,2.7,Petrol,yes,2013,Venza
3067,BMW,37000.0,sedan,130,3.0,Petrol,yes,2011,535
1408,Mercedes-Benz,29500.0,sedan,135,5.5,Petrol,yes,2008,S 550
371,Mercedes-Benz,5500.0,van,285,2.3,Diesel,yes,1999,Vito
2850,Volkswagen,8900.0,sedan,62,1.6,Petrol,yes,2012,Polo
860,Volkswagen,7500.0,van,317,1.9,Diesel,yes,2008,T5 (Transporter) 
1707,Audi,33500.0,hatch,35,1.8,Petrol,yes,2014,A5
1027,Volkswagen,42500.0,crossover,63,3.0,Diesel,yes,2014,Touareg
2283,Audi,21500.0,vagon,165,2.0,Diesel,yes,2010,A6
3748,Volkswagen,21500.0,sedan,2,1.6,Diesel,yes,2016,Jetta
2551,Mercedes-Benz,185555.0,other,0,4.7,Petrol,yes,2016,S 500
379,Toyota,19200.0,hatch,54,1.4,Other,yes,2012,Prius
2452,Toyota,8300.0,hatch,136,1.6,Petrol,yes,2007,Corolla
361,Volkswagen,9500.0,sedan,95,2.0,Petrol,yes,2007,Passat B6
3130,Volkswagen,10900.0,vagon,185,1.4,Petrol,yes,2011,Golf VI
3738,Mercedes-Benz,12800.0,van,193,2.2,Other,yes,2011,Vito
740,Mercedes-Benz,12300.0,sedan,423,5.0,Gas,yes,1997,S 500
3354,Toyota,8600.0,sedan,126,1.6,Petrol,yes,2008,Corolla
3688,Renault,10500.0,vagon,185,1.5,Diesel,yes,2011,Megane
11,Renault,11950.0,vagon,177,1.5,Diesel,yes,2011,Megane
4142,Mercedes-Benz,4100.0,sedan,410,2.2,Diesel,yes,1998,E-Class
2206,BMW,8700.0,other,212,3.0,Diesel,no,2004,730
1913,BMW,67500.0,crossover,1,2.0,Diesel,yes,2016,X5
823,Mercedes-Benz,8700.0,van,290,2.2,Diesel,yes,2005,Vito
4057,BMW,4100.0,sedan,26,3.0,Diesel,no,2001,530
2925,Mercedes-Benz,10900.0,sedan,360,5.0,Gas,yes,2001,S 500
2792,Toyota,11700.0,sedan,131,2.4,Petrol,yes,2007,Camry
100,Volkswagen,31500.0,crossover,1,2.0,Petrol,yes,2014,Tiguan
140,Audi,11950.0,sedan,190,3.0,Petrol,yes,2006,A6
2474,Volkswagen,13500.0,hatch,48,1.4,Petrol,yes,2012,Polo
3924,Toyota,3700.0,hatch,282,1.4,Petrol,yes,1995,Corolla
4272,Renault,4500.0,other,1,1.5,Diesel,yes,2007,Kangoo
2360,Volkswagen,3200.0,sedan,320,1.8,Gas,yes,1990,Passat B3
1980,Renault,8700.0,vagon,123,1.5,Diesel,yes,2009,Megane
3215,Volkswagen,5300.0,van,505,2.4,Diesel,yes,1995,T4 (Transporter)
4119,Mitsubishi,18500.0,crossover,135,3.0,Gas,yes,2009,Pajero Wagon
2015,Renault,7999.0,van,141,1.5,Diesel,yes,2006,Scenic
4228,BMW,16500.0,other,122,2.2,Petrol,yes,2005,520
3149,Renault,10500.0,crossover,93,1.5,Diesel,yes,2011,Duster
1945,Volkswagen,16200.0,sedan,116,2.0,Diesel,yes,2011,Passat B7
1728,Renault,12800.0,vagon,127,1.5,Diesel,yes,2011,Megane
538,Volkswagen,9700.0,vagon,130,1.6,Gas,yes,2008,Golf Variant
1937,Volkswagen,27000.0,other,90,2.0,Diesel,yes,2014,Tiguan
2761,Renault,7000.0,vagon,280,1.5,Diesel,yes,2005,Megane
2340,Volkswagen,15700.0,sedan,110,1.8,Petrol,yes,2011,Passat B7
1333,Audi,35000.0,sedan,61,2.8,Petrol,yes,2012,A6
4257,Toyota,30900.0,sedan,15,2.5,Petrol,yes,2015,Camry
990,Volkswagen,13700.0,van,222,2.0,Diesel,yes,2011,T5 (Transporter) 
1167,Volkswagen,11999.0,van,176,2.0,Diesel,yes,2011,T5 (Transporter) 
2712,BMW,9900.0,other,93,2.5,Petrol,yes,2003,Z4
2300,Mercedes-Benz,3500.0,sedan,303,2.2,Diesel,no,2000,C-Class
437,Mitsubishi,22400.0,crossover,96,2.5,Diesel,yes,2011,Pajero Sport
961,Audi,34000.0,crossover,119,2.0,Diesel,yes,2013,Q5
4343,BMW,8000.0,sedan,194,2.0,Petrol,yes,1985,520
497,Renault,6600.0,van,184,1.5,Diesel,yes,2012,Kangoo
2121,Mercedes-Benz,5500.0,van,400,2.3,Diesel,yes,1996,Vito
4016,Volkswagen,7300.0,sedan,125,1.6,Petrol,yes,2005,Golf Plus
1764,Volkswagen,10400.0,sedan,87,1.6,Petrol,yes,2011,Polo
3876,Volkswagen,16000.0,hatch,26,1.2,Petrol,yes,2014,Polo
1536,Volkswagen,2500.0,hatch,111,1.6,Gas,yes,1999,Golf IV
2716,Renault,13000.0,hatch,75,2.0,Petrol,yes,2013,Megane
1253,BMW,23999.0,crossover,194,3.0,Petrol,yes,2007,X5
2545,Volkswagen,2000.0,sedan,300,1.3,Petrol,yes,1988,Jetta
2742,Renault,1900.0,vagon,200,2.0,Gas,yes,1987,25
1739,BMW,73900.0,sedan,57,4.4,Petrol,yes,2013,M5
4078,BMW,2500.0,sedan,44,2.5,Diesel,no,1997,525
2054,BMW,13999.0,sedan,265,3.0,Diesel,yes,2005,730
2243,Volkswagen,6800.0,vagon,160,2.8,Petrol,yes,2001,Sharan
853,Mercedes-Benz,3750.0,vagon,330,2.2,Gas,yes,1995,E-Class
2082,Audi,7200.0,sedan,250,2.4,Gas,yes,1998,A6
4219,Audi,8100.0,vagon,302,2.5,Diesel,yes,2000,A6
1303,Mercedes-Benz,4400.0,sedan,225,2.0,Gas,yes,1995,E-Class
3722,Mitsubishi,9200.0,sedan,48,1.5,Petrol,yes,2008,Lancer X
2831,Toyota,19000.0,crossover,263,4.2,Diesel,yes,2001,Land Cruiser 100
3911,Toyota,24900.0,sedan,30,2.5,Petrol,yes,2014,Camry
2285,BMW,6500.0,sedan,388,3.5,Petrol,yes,1998,735
3844,Mercedes-Benz,22000.0,crossover,160,4.0,Diesel,yes,2008,ML 400
1092,Audi,81999.0,crossover,0,2.98,Diesel,yes,2016,Q7
1968,Audi,47000.0,crossover,64,3.0,Diesel,yes,2013,Q7
2578,Mercedes-Benz,39900.0,sedan,84,5.5,Petrol,yes,2011,S 500
2970,Mitsubishi,7300.0,sedan,121,1.6,Gas,yes,2008,Lancer
640,Audi,49700.0,crossover,80,3.0,Diesel,yes,2013,Q7
1378,Mitsubishi,9300.0,sedan,95,2.0,Petrol,yes,2007,Lancer X
4247,Toyota,13300.0,other,131,2.4,Gas,yes,2008,Camry
2446,BMW,4999.0,sedan,256,2.5,Diesel,no,2001,525
2557,BMW,19990.0,other,164,,Gas,yes,2004,645
2228,BMW,25800.0,sedan,203,2.0,Diesel,yes,2010,520
3602,BMW,42000.0,sedan,5,2.0,Petrol,yes,2016,520
1850,Volkswagen,8750.0,van,200,2.5,Diesel,yes,2006,T5 (Transporter)
4310,Mercedes-Benz,11500.0,van,180,2.2,Diesel,yes,2011,Vito
142,Audi,600.0,sedan,112,1.6,Petrol,yes,1980,80
3161,Mercedes-Benz,28900.0,other,78,3.5,Petrol,yes,2010,E-Class
82,Mitsubishi,7500.0,sedan,195,1.6,Gas,yes,2007,Lancer
3025,BMW,42000.0,sedan,71,2.99,Petrol,yes,2011,535
2138,BMW,75000.0,crossover,16,3.0,Diesel,yes,2015,X6
753,Mitsubishi,5500.0,crossover,1,2.0,Petrol,yes,1986,Pajero
1373,Volkswagen,12700.0,hatch,156,1.6,Diesel,yes,2011,Golf VI
3356,Volkswagen,11200.0,sedan,260,3.2,Petrol,yes,2006,Passat B6
1931,Volkswagen,3650.0,sedan,197,2.0,Petrol,yes,1996,Passat B4
2419,BMW,3600.0,sedan,221,3.0,Diesel,no,2002,530
3367,Mitsubishi,9000.0,sedan,158,,Other,yes,2007,Lancer
3705,Volkswagen,8950.0,van,170,1.6,Diesel,yes,2013,Caddy
1435,Volkswagen,4200.0,sedan,1,1.4,Petrol,yes,2012,Golf VI
1935,Audi,51500.0,crossover,28,3.0,Diesel,yes,2014,Q7
1379,Mercedes-Benz,3550.0,sedan,238,2.2,Diesel,no,2001,E-Class
2672,Volkswagen,9990.0,van,194,1.6,Diesel,yes,2011,Caddy
4231,Toyota,9950.0,sedan,140,1.4,Petrol,yes,2012,Corolla
3960,Audi,4000.0,sedan,380,2.8,Petrol,yes,1997,A6
3184,Toyota,12800.0,sedan,203,,Petrol,yes,2005,Camry
393,Volkswagen,15200.0,crossover,58,2.0,Petrol,yes,2008,Tiguan
1989,Mercedes-Benz,39000.0,crossover,195,5.0,Gas,yes,2002,G 500
349,Mercedes-Benz,199999.0,crossover,0,5.5,Petrol,yes,2016,GLS 63
3306,Audi,6000.0,sedan,226,1.8,Petrol,yes,1995,A4
3376,Mercedes-Benz,21300.0,crossover,143,3.2,Diesel,yes,2007,ML 320
2468,Audi,6200.0,vagon,316,2.6,Gas,yes,1997,A6
1671,Audi,3400.0,vagon,261,2.5,Diesel,no,2004,A6
1165,Toyota,8500.0,sedan,168,1.6,Petrol,yes,2008,Corolla
4164,Volkswagen,9900.0,van,300,2.5,Diesel,yes,2007,T5 (Transporter)
2027,Mitsubishi,1180.0,sedan,280,1.8,Diesel,yes,1986,Galant
3087,Volkswagen,2500.0,sedan,440,1.6,Diesel,yes,1991,Jetta
3318,Toyota,9800.0,hatch,98,1.6,Gas,yes,2008,Auris
4304,Mercedes-Benz,12000.0,sedan,298,5.0,Petrol,yes,2004,S 500
3334,Volkswagen,11818.0,sedan,1,1.6,Petrol,yes,2014,Polo
2480,Volkswagen,7990.0,sedan,180,1.8,Gas,yes,2005,Passat B5
4315,Mercedes-Benz,25500.0,crossover,77,3.5,Petrol,yes,2008,ML 350
1403,BMW,8000.0,sedan,330,,Diesel,yes,1997,525
336,Volkswagen,6500.0,sedan,320,1.9,Diesel,yes,2001,Passat B5
1687,Renault,1200.0,sedan,240,1.7,Gas,yes,1988,9
3577,Audi,3900.0,sedan,247,2.5,Diesel,no,2003,A6
2146,Volkswagen,17900.0,crossover,167,3.0,Diesel,yes,2007,Touareg
3073,Renault,5950.0,sedan,277,1.5,Diesel,yes,2005,Megane
2315,Toyota,14500.0,other,82,2.0,Gas,yes,2007,Rav 4
1743,Mitsubishi,5800.0,sedan,186,1.6,Petrol,yes,2006,Lancer
2026,Volkswagen,4700.0,van,342,1.9,Diesel,yes,1996,T4 (Transporter) 
275,Renault,9250.0,vagon,220,1.5,Diesel,yes,2010,Megane
3447,BMW,2850.0,sedan,386,5.0,Gas,yes,1988,750
2125,Toyota,11500.0,sedan,110,1.6,Petrol,yes,2011,Corolla
717,Mitsubishi,11700.0,crossover,197,3.0,Gas,yes,2006,Pajero Sport
938,Mercedes-Benz,33800.0,crossover,120,3.0,Diesel,yes,2010,ML 350
2407,Mercedes-Benz,12500.0,van,238,2.2,Diesel,yes,2008,Vito
2112,Mitsubishi,10800.0,crossover,190,3.0,Gas,yes,2006,Pajero Sport
3017,BMW,9000.0,sedan,245,3.0,Diesel,yes,2001,730
149,Audi,13900.0,other,197,2.0,Diesel,yes,2006,A6
1999,BMW,5000.0,sedan,400,2.0,Petrol,yes,1991,520
1907,Mercedes-Benz,22700.0,sedan,140,5.0,Petrol,yes,2007,S 500
1639,Audi,3650.0,sedan,270,1.9,Diesel,yes,2002,A6
335,Volkswagen,65000.0,crossover,24,,Other,yes,2015,Touareg
678,Renault,9000.0,vagon,179,1.5,Diesel,yes,2010,Megane
2229,Mitsubishi,25999.0,crossover,86,3.2,Diesel,yes,2011,Pajero Wagon
3399,Volkswagen,9750.0,van,253,1.9,Diesel,yes,2010,Caddy
582,Audi,39800.0,sedan,180,4.2,Other,yes,2012,A8
2282,Renault,5800.0,vagon,200,1.46,Diesel,yes,2008,Grand Scenic
120,BMW,46800.0,sedan,33,2.0,Diesel,yes,2014,520
554,Mercedes-Benz,26800.0,sedan,162,5.5,Petrol,yes,2007,S 500
236,Mercedes-Benz,11500.0,sedan,180,3.2,Gas,yes,2004,E-Class
752,Volkswagen,14800.0,sedan,85,1.4,Petrol,yes,2013,Jetta
3551,Toyota,33715.0,crossover,1,2.7,Petrol,yes,2015,Land Cruiser Prado
3008,Volkswagen,9500.0,van,212,1.9,Diesel,yes,2006,T5 (Transporter)
3783,Mercedes-Benz,2800.0,other,220,2.3,Petrol,no,2000,CLK 230
1497,BMW,5000.0,other,300,1.8,Petrol,yes,1994,318
2476,Mercedes-Benz,5990.0,sedan,400,2.0,Gas,yes,1998,E-Class
3413,Mercedes-Benz,115555.0,crossover,39,3.0,Diesel,yes,2015,G 350
3513,Volkswagen,17777.0,van,250,2.0,Diesel,yes,2010,T5 (Transporter)
1522,Volkswagen,10600.0,other,140,2.0,Other,yes,2007,Passat B6
3970,Renault,5000.0,sedan,200,1.4,Petrol,yes,2007,Clio
2883,Volkswagen,5300.0,vagon,259,1.6,Gas,yes,1995,Passat B4
880,Audi,30500.0,sedan,110,3.0,Petrol,yes,2011,A6
204,Toyota,25250.0,crossover,112,4.5,Gas,yes,2007,Land Cruiser 100
1529,Volkswagen,9200.0,hatch,127,1.6,Petrol,yes,2007,Golf V
2737,Mercedes-Benz,107999.0,crossover,0,3.0,Diesel,yes,2016,GLS 350
986,BMW,5900.0,sedan,390,1.8,Gas,yes,1996,318
2107,Audi,2350.0,vagon,250,,Diesel,no,2001,A6
2663,Mercedes-Benz,17500.0,sedan,130,3.0,Petrol,yes,2007,C-Class
1697,Volkswagen,12300.0,van,182,2.0,Diesel,yes,2011,T6 (Transporter) 
3055,Mercedes-Benz,5500.0,sedan,199,,Petrol,yes,2000,E-Class
126,Mitsubishi,8000.0,sedan,207,1.6,Gas,yes,2007,Lancer
670,Audi,18400.0,vagon,151,2.0,Diesel,yes,2010,A4
1950,Audi,6499.0,sedan,270,4.2,Petrol,yes,2000,S8
4,Audi,23000.0,crossover,240,4.2,Petrol,yes,2007,Q7
79,Audi,3700.0,hatch,420,2.0,Diesel,no,2004,A3
1832,Volkswagen,12650.0,van,167,2.0,Diesel,yes,2011,T5 (Transporter) 
486,Toyota,6900.0,hatch,109,1.3,Gas,yes,2007,Yaris
6,Mercedes-Benz,199999.0,crossover,0,5.5,Petrol,yes,2016,GLS 63
1300,Audi,3200.0,sedan,295,2.5,Diesel,no,2000,A6
958,BMW,2250.0,sedan,350,2.5,Diesel,yes,1998,525
2710,BMW,64900.0,crossover,73,3.0,Diesel,yes,2013,X6 M
240,Volkswagen,16999.0,sedan,0,1.6,Petrol,yes,2016,Jetta
1109,Mitsubishi,5900.0,sedan,170,1.6,Petrol,yes,2007,Lancer
2704,Toyota,30600.0,crossover,39,2.2,Diesel,yes,2014,Rav 4
254,Toyota,7899.0,sedan,165,1.8,Gas,yes,2006,Avensis
3074,Mercedes-Benz,18300.0,sedan,155,3.0,Petrol,yes,2007,C-Class
3343,Mercedes-Benz,6999.0,sedan,200,2.6,Gas,yes,2001,C-Class
1209,Audi,15500.0,sedan,210,2.0,Diesel,yes,2008,A4
3419,Mitsubishi,5999.0,van,258,,Diesel,yes,1999,L 400
3696,Audi,68500.0,sedan,44,6.3,Petrol,yes,2012,A8
3614,Mercedes-Benz,1600.0,sedan,338,3.0,Diesel,no,1991,E-Class
3015,Audi,4200.0,vagon,215,2.5,Diesel,no,2003,A6
2675,Audi,20500.0,sedan,155,3.0,Petrol,yes,2010,A6
2789,Mercedes-Benz,3250.0,sedan,250,4.0,Diesel,no,2002,S 400
1592,Toyota,17000.0,sedan,95,2.0,Gas,yes,2011,Avensis
1672,Volkswagen,8200.0,other,102,1.6,Diesel,yes,2012,Caddy
4093,BMW,31800.0,sedan,115,3.0,Diesel,yes,2010,5 Series GT
2426,Volkswagen,8400.0,hatch,60,1.39,Petrol,yes,2007,Polo
2828,BMW,24700.0,other,85,4.4,Petrol,yes,2004,645
3410,Toyota,13900.0,sedan,102,3.5,Gas,yes,2008,Camry
3742,BMW,2200.0,sedan,460,2.4,Diesel,yes,1988,324
2074,BMW,3990.0,sedan,350,2.5,Petrol,yes,1995,525
3444,Mercedes-Benz,9200.0,sedan,172,2.8,Petrol,yes,1997,E-Class
2465,Volkswagen,25900.0,hatch,35,2.0,Diesel,yes,2015,Golf VII
2060,BMW,68500.0,sedan,43,4.4,Petrol,yes,2013,750
1838,Mitsubishi,19000.0,crossover,47,2.0,Petrol,yes,2012,ASX
1364,Mitsubishi,9600.0,other,114,2.0,Petrol,yes,1999,Eclipse
2859,Volkswagen,11500.0,sedan,130,2.0,Diesel,yes,2008,Passat B6
1607,BMW,25500.0,sedan,148,3.0,Diesel,yes,2007,535
3830,BMW,27900.0,crossover,140,3.0,Diesel,yes,2009,X5
2581,BMW,4800.0,sedan,11,2.5,Diesel,yes,1994,325
2758,Mercedes-Benz,23500.0,van,161,2.2,Diesel,yes,2011,Vito
2917,Mitsubishi,6300.0,sedan,126,1.6,Petrol,yes,2006,Lancer
647,Volkswagen,2200.0,sedan,272,1.9,Diesel,no,1998,Passat B5
3389,Audi,1852.0,sedan,150,1.8,Petrol,yes,1985,80
1559,BMW,30500.0,hatch,110,4.4,Petrol,yes,2008,X6
118,Renault,11990.0,van,210,1.1,Diesel,yes,2010,Scenic
2373,Mitsubishi,13900.0,vagon,93,3.0,Gas,yes,2007,Outlander XL
4115,Audi,8700.0,sedan,202,3.7,Gas,yes,1998,A8
1219,Toyota,12800.0,sedan,145,2.4,Petrol,yes,2008,Camry
3603,Renault,7700.0,van,128,1.5,Diesel,yes,2012,Kangoo
244,Renault,7900.0,vagon,91,1.5,Diesel,yes,2008,Scenic
71,Audi,3000.0,sedan,267,2.5,Diesel,no,1999,A6
3977,Toyota,37700.0,crossover,47,5.7,Gas,yes,2009,Sequoia
2158,Volkswagen,14100.0,vagon,115,2.0,Diesel,yes,2011,Caddy
2287,BMW,3100.0,sedan,280,2.0,Diesel,no,1999,320
559,Toyota,12300.0,sedan,157,2.4,Gas,yes,2007,Camry
2982,Volkswagen,8900.0,hatch,90,1.9,Diesel,yes,2009,Golf V
136,BMW,8990.0,other,300,2.2,Petrol,yes,2002,320
2225,Audi,3600.0,vagon,200,2.5,Diesel,yes,1999,A6
1309,Audi,11900.0,sedan,195,2.4,Gas,yes,2005,A6
3640,Mercedes-Benz,9300.0,sedan,342,2.6,Petrol,yes,2003,E-Class
2061,Volkswagen,8400.0,van,300,2.5,Diesel,yes,2004,T5 (Transporter)
4290,Toyota,17394.0,hatch,0,1.33,Petrol,yes,2016,Yaris
3406,Toyota,17999.0,crossover,35,2.0,Petrol,yes,2009,Rav 4
2161,Volkswagen,2900.0,sedan,2,1.8,Petrol,yes,1989,Passat B3
504,Mercedes-Benz,2700.0,sedan,121,2.5,Diesel,yes,1986,E-Class
1724,Mercedes-Benz,12000.0,van,230,2.2,Diesel,yes,2008,Vito
3934,Toyota,22900.0,sedan,84,2.5,Petrol,yes,2012,Camry
3223,Mercedes-Benz,9500.0,other,650,2.2,Diesel,yes,2005,Sprinter 313
3323,BMW,3300.0,sedan,250,3.0,Diesel,no,2000,530
3658,Audi,9600.0,vagon,230,2.5,Diesel,yes,2004,A6
3359,Mercedes-Benz,9500.0,other,280,2.9,Diesel,yes,1998,Sprinter 312
3522,Renault,11100.0,vagon,155,1.5,Diesel,yes,2012,Megane
1852,BMW,9500.0,sedan,217,2.2,Petrol,yes,2002,320
2514,Volkswagen,11500.0,other,189,2.0,Diesel,yes,2011,Caddy
3958,Toyota,2499.0,vagon,254,2.0,Diesel,no,2000,Avensis
957,Renault,13400.0,vagon,190,1.5,Diesel,yes,2013,Laguna
1715,Volkswagen,7400.0,van,380,2.5,Diesel,yes,2000,T4 (Transporter)
1071,Renault,13900.0,crossover,111,2.5,Gas,yes,2010,Koleos
1075,BMW,38500.0,sedan,140,2.0,Diesel,yes,2012,520
919,Mercedes-Benz,14200.0,crossover,210,,Gas,yes,2004,ML 350
1396,Mercedes-Benz,39900.0,hatch,2,,Other,yes,2015,B-Class Electric Drive
2867,Mercedes-Benz,4000.0,crossover,287,4.0,Diesel,no,2003,ML 400
3303,Mercedes-Benz,23800.0,sedan,195,2.2,Diesel,yes,2010,E-Class
2833,BMW,3500.0,sedan,185,2.0,Diesel,no,2002,320
381,Volkswagen,9000.0,sedan,135,1.6,Gas,yes,2011,Polo
2216,Volkswagen,23300.0,sedan,115,1.8,Petrol,yes,2012,Passat CC
29,Mitsubishi,8500.0,hatch,65,1.3,Petrol,yes,2010,Colt
492,Mercedes-Benz,5850.0,van,240,2.2,Diesel,yes,2001,Vito
548,Audi,7999.0,sedan,177,2.7,Gas,yes,2003,A6
754,Mercedes-Benz,6400.0,van,290,2.2,Diesel,yes,1999,Vito
60,BMW,36900.0,sedan,81,3.0,Diesel,yes,2010,730
663,BMW,5900.0,hatch,243,2.0,Petrol,no,2006,116
318,Volkswagen,7800.0,vagon,289,,Diesel,yes,2003,Passat B5
2887,Volkswagen,4900.0,van,198,1.6,Petrol,no,2004,Touran
3836,Volkswagen,12000.0,vagon,187,2.0,Diesel,yes,2008,Passat B6
1332,BMW,8200.0,sedan,250,4.4,Petrol,yes,1997,540
3871,Toyota,17800.0,crossover,220,3.0,Diesel,yes,2004,Land Cruiser Prado
649,Audi,49900.0,other,79,4.2,Petrol,yes,2007,R8
2141,BMW,7500.0,sedan,275,2.0,Gas,yes,1998,520
1336,Audi,39999.0,crossover,45,2.0,Diesel,yes,2014,Q5
2974,BMW,15400.0,vagon,179,2.0,Diesel,yes,2007,520
1095,Mercedes-Benz,5500.0,van,260,2.2,Diesel,no,2004,Vito
352,Mercedes-Benz,20500.0,sedan,173,1.8,Gas,yes,2011,E-Class
50,BMW,6500.0,sedan,335,2.8,Petrol,yes,1996,528
3003,BMW,4000.0,sedan,335,2.0,Diesel,no,1999,320
113,Toyota,19200.0,crossover,190,2.7,Gas,yes,2005,Land Cruiser Prado
2501,Toyota,11000.0,hatch,74,1.4,Other,yes,2010,Prius
1125,Mitsubishi,9350.0,sedan,94,1.5,Gas,yes,2010,Lancer X
2385,Mitsubishi,13300.0,crossover,135,3.0,Petrol,yes,2009,Outlander XL
2358,Volkswagen,7000.0,van,250,2.0,Diesel,yes,2004,Caddy
1192,Volkswagen,8800.0,van,260,2.5,Diesel,yes,2008,T5 (Transporter) 
3499,Mitsubishi,6700.0,sedan,193,1.6,Petrol,yes,2005,Lancer
2396,Mercedes-Benz,1999.0,sedan,400,2.2,Diesel,no,2000,200
2964,Mitsubishi,15500.0,crossover,102,3.0,Petrol,yes,2009,Outlander XL
3281,Toyota,37700.0,crossover,62,3.0,Diesel,yes,2013,Land Cruiser Prado
1915,Mercedes-Benz,137000.0,crossover,82,5.5,Petrol,yes,2014,G 63 AMG
1830,BMW,7000.0,sedan,227,3.0,Diesel,no,2004,730
1148,Renault,9658.0,sedan,1,1.2,Petrol,yes,2016,Logan
2052,Mitsubishi,8400.0,sedan,250,2.0,Petrol,yes,2007,Lancer X
4005,BMW,3950.0,sedan,300,2.0,Petrol,yes,1986,320
3254,Volkswagen,9300.0,van,220,2.5,Diesel,yes,2003,T4 (Transporter)
4029,Mitsubishi,17800.0,crossover,111,2.4,Petrol,yes,2011,Outlander XL
546,BMW,57777.0,other,40,4.0,Diesel,yes,2012,X6
2379,Toyota,22900.0,crossover,132,2.7,Gas,yes,2012,Venza
2811,Toyota,11750.0,sedan,69,1.6,Petrol,yes,2013,Corolla
3010,Volkswagen,14999.0,crossover,200,4.2,Petrol,yes,2007,Touareg
1492,Volkswagen,4950.0,vagon,290,1.8,Petrol,yes,1996,Passat B4
2694,BMW,8900.0,vagon,274,2.0,Diesel,no,2007,320
3835,Volkswagen,3700.0,hatch,121,1.9,Diesel,yes,1993,Golf III
628,Renault,7500.0,sedan,131,1.6,Petrol,yes,2009,Megane
1555,Mercedes-Benz,21999.0,sedan,200,3.0,Diesel,yes,2008,E-Class
4161,Volkswagen,8757.0,sedan,32,,Other,no,2015,Jetta
3259,Renault,4350.0,van,198,1.5,Diesel,yes,2004,Kangoo
4148,Volkswagen,11500.0,sedan,118,2.0,Petrol,yes,2007,Passat B6
65,Mercedes-Benz,50000.0,sedan,240,3.5,Petrol,yes,2006,S 350
4037,Toyota,8900.0,sedan,154,1.6,Gas,yes,2008,Corolla
699,BMW,34400.0,crossover,37,2.0,Diesel,yes,2013,X1
98,Mercedes-Benz,14500.0,sedan,138,2.0,Petrol,yes,2007,E-Class
694,Mitsubishi,5100.0,hatch,250,1.3,Gas,yes,2006,Colt
1967,Audi,16500.0,sedan,136,3.2,Petrol,yes,2007,A6
295,Renault,10550.0,van,195,2.0,Diesel,yes,2011,Trafic
1793,Volkswagen,20300.0,crossover,139,3.0,Diesel,yes,2008,Touareg
3338,Renault,1800.0,van,123,1.9,Diesel,yes,2004,Kangoo
376,Mercedes-Benz,10999.0,van,263,2.2,Diesel,yes,2005,Vito
936,Toyota,14500.0,other,180,2.5,Diesel,yes,2007,Hilux
2018,Audi,21000.0,hatch,34,1.4,Petrol,yes,2013,A3
2079,BMW,13900.0,crossover,184,3.0,Gas,yes,2004,X5
3475,Mercedes-Benz,3799.0,van,350,2.2,Diesel,yes,2000,Vito
3021,Mercedes-Benz,55000.0,crossover,128,3.0,Diesel,yes,2013,ML 350
